tick,timestamp,event,regime,strategy,hysteresis,proposed,positions,balance,equity,realized,unrealized,price,avg,stddev,slope_pct,r2,long_slope_pct,buy_price,buy_vol,gate_dir,gate_dist_pct,breakout_mult,offset_mult,vol_mult,spacing,details
103,2026-03-23 16:03:38,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
104,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
105,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
106,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
107,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
108,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
109,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70934.10,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
110,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70936.86,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
111,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70938.99,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
112,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70939.00,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
113,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70939.01,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
114,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70940.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
115,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70940.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
116,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70940.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
117,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70940.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
118,2026-03-23 16:03:39,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
119,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
120,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
121,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
122,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
123,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
124,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
125,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
126,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
127,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
128,2026-03-23 16:03:40,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
129,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
130,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
131,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
132,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
133,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
134,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
135,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
136,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
137,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
138,2026-03-23 16:03:41,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
139,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
140,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
141,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
142,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
143,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
144,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
145,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
146,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
147,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
148,2026-03-23 16:03:42,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
149,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
150,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
151,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
152,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
153,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
154,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
155,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
156,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
157,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
158,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
159,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
160,2026-03-23 16:03:43,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
161,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
162,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
163,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
164,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
165,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
166,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
167,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
168,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
169,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
170,2026-03-23 16:03:44,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
171,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
172,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.37,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
173,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
174,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
175,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
176,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
177,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
178,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
179,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
180,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
181,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
182,2026-03-23 16:03:45,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
183,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
184,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
185,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
186,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
187,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
188,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
189,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
190,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
191,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
192,2026-03-23 16:03:46,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
193,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
194,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
195,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
196,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
197,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
198,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
199,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,0.00,0.00,0.000000,0.0000,0.000000,0.00,0.00000000,0,0.0000,1.5000,1.5000,3.0000,0.00,
200,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,70937.73,1.81,0.010234,0.0000,0.010234,0.00,0.00000000,0,100.0051,1.5000,1.5000,3.0000,21.28,
201,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,70937.73,1.81,0.010234,0.0000,0.010234,0.00,0.00000000,0,100.0051,1.5000,1.5000,3.0000,21.28,
202,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,70937.73,1.81,0.010234,0.0000,0.010234,0.00,0.00000000,0,100.0051,1.5000,1.5000,3.0000,21.28,
203,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,70937.73,1.81,0.010234,0.0000,0.010234,0.00,0.00000000,0,100.0051,1.5000,1.5000,3.0000,21.28,
204,2026-03-23 16:03:47,SLOW_PATH,RANGING,MEAN_REVERSION,0,RANGING,0,10000.0000,10000.0000,0.0000,0.0000,70941.36,70937.73,1.81,0.010234,0.0000,0.010234,0.00,0.00000000,0,100.0051,1.5000,1.5000,3.0000,21.28,
